USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;2nM7VjLc9rkb9c0WzoiwOA;hold somebody (feat. powfu & sarcastic sounds);guccihighwaters;0,547;0,623;163727;0,621;0;6;0,336;-6,263;0;0,0538;148,087;4;0,2;0
No_Autorization;4UyHP4eJhGOIu9xLHDby95;Love Letter;Scorey;0,0239;0,689;172308;0,592;0;2;0,389;-7,523;1;0,0638;155,958;4;0,332;0
No_Autorization;3Y1iVG5c7me95XqqFZY97x;it only gets worse, i promise;EKKSTACY;0,000214;0,43;154640;0,68;0,000209;7;0,389;-7,193;1;0,0421;165,935;4;0,359;0
No_Autorization;109mkG2S2huV1S5xFRbJgF;OUTRUN MYSELF (with Travis Barker);Jack Kays;0,294;0,637;144102;0,278;0;6;0,0394;-10,846;1;0,0427;77,504;3;0,149;0
No_Autorization;43SIjaufu6brjwKphXhZCJ;DENY (feat. Tyla Yaweh);Boslen;0,383;0,739;191836;0,697;0;8;0,178;-5,309;1;0,0564;74,999;4;0,425;0
No_Autorization;00yfNiEDFfRYkMeV2PbyxM;Spine (with Lil Peep);Gab3;0,00201;0,405;123000;0,787;0;0;0,28;-8,254;1;0,0601;80,128;4;0,338;0
No_Autorization;5I6jxccNeTXD73AfOILwtz;Far Away;Brennan Savage;0,137;0,692;153000;0,5;0;2;0,0926;-9,28;1;0,046;139,925;4;0,213;0
No_Autorization;2DBzFlduaVzw2EHdP1ZnbG;PAINLESS;Josh A;0,122;0,753;147758;0,632;0;9;0,198;-8,054;1;0,0423;91,047;4;0,718;0
No_Autorization;5nCWUq99mmY6yMzcxSBU1o;sound off;44phantom;0,00468;0,725;99707;0,683;0,000531;7;0,13;-5,875;1;0,0365;158,044;4;0,435;0
No_Autorization;6V7RtcUxs1iLhI5L42EQO6;Emotions;Ollie;0,044;0,538;165232;0,454;0;7;0,097;-9,607;1;0,414;72,53;4;0,514;0
No_Autorization;567lhAwhIQ3HBbHFYCW9dv;Famous Rapper;KNOWN.;0,952;0,665;225843;0,221;1,5E-06;2;0,102;-12,419;1;0,0369;84,967;4;0,422;0
No_Autorization;7kjYPapOatvPuqPuMn4TgM;california world;Lil Peep;0,0723;0,301;291400;0,514;2,19E-06;8;0,251;-6,976;1;0,0617;145,59;4;0,153;0
No_Autorization;6OGvHDjNLuEJoBc8BEQWBP;Bad Hoe;Tom The Mail Man;0,087;0,806;207250;0,735;0;4;0,0885;-4,39;1;0,0495;128,019;4;0,398;0
No_Autorization;4bmEzMIE6AofHmO3JbBVAu;MISS ME;Chris Miles;0,0789;0,579;144000;0,762;0;2;0,151;-3,572;1;0,0335;150,079;4;0,336;0
No_Autorization;4YlFygWHw78Hf6KWDzJaoI;Wild Wild West;Cold Hart;0,00798;0,495;154400;0,73;2,96E-05;7;0,251;-7,979;1;0,0325;82,016;4;0,349;0
No_Autorization;47OLpx4mFHdyVE19I6tYYO;Don’t Make Sense;Caspr;0,751;0,655;165448;0,396;1,36E-05;7;0,11;-10,418;0;0,0327;100,048;4;0,539;0
No_Autorization;5Wagk1Bq29LHNU8QFqcnCy;Pain or Pleasure;✦ pink cig ✦;0,336;0,618;191731;0,499;0;10;0,0993;-13,072;1;0,0928;159,959;4;0,329;0
No_Autorization;0ImCrvyDR2Twf44Ugyv5Kj;NAPLES;Brevin Kim;0,128;0,665;140217;0,63;0;6;0,295;-6,215;0;0,0332;92,039;4;0,178;0
No_Autorization;2r12MtRWVSKkRywwuHGDkU;THE EDGE;COTIS;0,0026;0,606;150588;0,853;0;11;0,162;-7,29;0;0,0456;76,507;4;0,533;0
No_Autorization;13Qe9Ad3zLm58cIb9n4YtG;MY HEAD :(;Jack Kays;0,346;0,942;92160;0,439;0;0;0,107;-8,519;1;0,0864;125,018;4;0,231;0
No_Autorization;4zcVQvCRJRafP6JtLGyy7R;Pray;jxdn;0,0868;0,552;119371;0,333;0;0;0,557;-7,836;1;0,027;139,657;4;0,274;0
No_Autorization;6efdzU3R68skVEHDJONh8p;come back;IVOXYGEN;0,193;0,431;153245;0,688;0;6;0,122;-8,915;1;0,0666;173,93;4;0,208;0
No_Autorization;2Tz5kJHZYcUi5NOkdS4T9f;scumbag;sadeyes;0,548;0,612;116404;0,622;0;7;0,397;-7,372;1;0,0824;166,032;4;0,284;0
No_Autorization;05bmzwDdocxfzWAYmHvKqD;Nobody;LIL DUSTY G;0,364;0,601;154000;0,498;0;0;0,0902;-8,408;1;0,0409;120,009;4;0,138;0
No_Autorization;1CSohYbqNK5ocN3ibvDlkf;Duct Tape Lips;Caspr;0,31;0,63;167799;0,681;0;2;0,14;-6,005;1;0,0596;137,885;4;0,346;0
No_Autorization;6vW6R25Gp5dbXKShm40gfg;Cold (feat. CADE);Darci;0,15;0,455;158118;0,721;0;8;0,108;-8,877;1;0,111;84,923;4;0,133;0
